elof_vals	prophi_vals	logprob	prob
17.5	2157	-587.208253238759	9.52129213174175e-256
17.75	2157	-602.459344224221	2.26585039820945e-262
18	2157	-621.438809415741	1.29584849961504e-270
18.25	2157	-638.409464998199	5.52448955083258e-278
18.5	2157	-658.854334148732	7.29790660477209e-287
18.75	2157	-684.696658153811	4.36535519067231e-298
19	2157	-707.672830252303	4.58769807638947e-308
19.25	2157	-727.739380476574	8.84713767134391e-317
19.5	2157	-739.551239581153	6.57107308968858e-322
19.75	2157	-775.89921355678	0
20	2157	-788.88276058509	0
20.25	2157	-811.261048023527	0
20.5	2157	-842.347205073022	0
20.75	2157	-861.034272682776	0
21	2157	-882.468846771448	0
21.25	2157	-908.35194071937	0
21.5	2157	-937.835398635473	0
21.75	2157	-963.26180427372	0
22	2157	-982.881145773638	0
22.25	2157	-1008.69483001219	0
22.5	2157	-1034.47782906872	0
22.75	2157	-1056.55052724573	0
23	2157	-1090.46794748642	0
23.25	2157	-1109.19607442482	0
23.5	2157	-1122.45217786415	0
23.75	2157	-1156.60652838914	0
24	2157	-1192.30046294632	0
24.25	2157	-1208.52600059322	0
24.5	2157	-1241.6832386277	0
24.75	2157	-1262.1832620811	0
25	2157	-1281.50997611543	0
0	2205	-103.493338120758	1.13087431537988e-45
0.25	2205	-103.126715913377	1.63168507856345e-45
0.5	2205	-104.226293030528	5.43370513847729e-46
0.75	2205	-104.639956709758	3.59289242660292e-46
1	2205	-104.189390463296	5.63796854984586e-46
1.25	2205	-89.0723455981636	2.07191443688351e-39
1.5	2205	-77.5171353811906	2.1614035030271e-34
1.75	2205	-65.073894641041	5.47982439526229e-29
2	2205	-55.4513818783227	8.27505399674701e-25
2.25	2205	-46.2987196260263	7.81126815795505e-21
2.5	2205	-39.0799534014709	1.06608512742617e-17
2.75	2205	-33.1735550755969	3.91658977303916e-15
3	2205	-28.639484298836	3.64779147852598e-13
3.25	2205	-23.8234724783799	4.50398943235475e-11
3.5	2205	-20.6587531112926	1.06663915183885e-09
3.75	2205	-18.4354627513717	9.85326710105392e-09
4	2205	-16.7977946915456	5.06769486464183e-08
4.25	2205	-15.9500646017542	1.18297334045835e-07
4.5	2205	-15.9371533977654	1.19834597664116e-07
4.75	2205	-16.53315257202	6.60302694504877e-08
5	2205	-17.8970193692172	1.68819747136143e-08
5.25	2205	-19.9753381132064	2.11261755014474e-09
5.5	2205	-22.2767606003009	2.11507512008791e-10
5.75	2205	-25.5778111350959	7.79287598296048e-12
6	2205	-28.6908716296024	3.46507604607499e-13
6.25	2205	-33.3016626470587	3.44565407254979e-15
6.5	2205	-37.5658035173582	4.84594883206491e-17
6.75	2205	-43.3451968096435	1.4976840633993e-19
7	2205	-48.9103222300517	5.73478244825444e-22
7.25	2205	-54.7181852715982	1.72263821266325e-24
7.5	2205	-61.1840543269264	2.67980273082608e-27
7.75	2205	-67.3585256670334	5.5790980457868e-30
8	2205	-76.1513964301817	8.46971391323444e-34
8.25	2205	-83.9153451138138	3.59773084885978e-37
8.5	2205	-90.4278341471478	5.34183684673357e-40
8.75	2205	-99.9953953364533	3.73724517311008e-44
9	2205	-108.946241776368	4.84449344298748e-48
9.25	2205	-117.863429801726	6.49475568764904e-52
9.5	2205	-127.087261740228	6.40771970529652e-56
9.75	2205	-136.713975052789	4.22547012519061e-60
10	2205	-147.586047441917	8.02036235834018e-65
10.25	2205	-159.495489657174	5.39496899879308e-70
10.5	2205	-168.447674650343	6.98400288215265e-74
10.75	2205	-180.814998151549	2.97196751064421e-79
11	2205	-192.725317125152	1.99736874397242e-84
11.25	2205	-205.032816152894	9.02358961418317e-90
11.5	2205	-218.571301136444	1.19039203969536e-95
11.75	2205	-229.643900391998	1.8489333539984e-100
12	2205	-242.072646485084	7.39921099541657e-106
12.25	2205	-256.730214015166	3.18775338343326e-112
12.5	2205	-269.929168102647	5.90543356692723e-118
12.75	2205	-284.101354526581	4.13379968535766e-124
13	2205	-298.415871632794	2.50976834594399e-130
13.25	2205	-310.09408156976	2.12741150416027e-135
13.5	2205	-328.499804383632	2.15947236094866e-143
13.75	2205	-344.060687967895	3.77000369366689e-150
14	2205	-359.963838033677	4.67402958778343e-157
14.25	2205	-376.382789765408	3.45964328043769e-164
14.5	2205	-394.831872232042	3.36276570854248e-172
14.75	2205	-408.675392556685	3.26988231922028e-178
15	2205	-424.189391768966	5.98257115706786e-185
15.25	2205	-445.109471129288	4.91374761095023e-194
15.5	2205	-463.308529597134	6.13284766442243e-202
15.75	2205	-474.007769642094	1.38369784694486e-206
16	2205	-497.384370607089	9.74344325983939e-217
16.25	2205	-514.755642621346	2.78269034384733e-224
16.5	2205	-534.642475391324	6.42278148049497e-233
16.75	2205	-555.076558310939	8.57657108877938e-242
17	2205	-573.648420274829	7.37320861959164e-250
17.25	2205	-595.745636334103	1.86619715131662e-259
17.5	2205	-610.079535330158	1.11128201048165e-265
17.75	2205	-637.352947855271	1.58902862851615e-277
18	2205	-659.176980813017	5.28536075030288e-287
18.25	2205	-676.037056415854	2.51673121949818e-294
18.5	2205	-696.317486221258	3.91884495457576e-303
18.75	2205	-720.670402088967	1.03949188139992e-313
19	2205	-741.338483883596	1.08694442085074e-322
19.25	2205	-763.408449769968	0
19.5	2205	-782.203388127611	0
19.75	2205	-810.731706997838	0
20	2205	-834.344343632781	0
20.25	2205	-853.573573537922	0
20.5	2205	-881.793992186209	0
20.75	2205	-902.477388322725	0
21	2205	-926.262973212848	0
21.25	2205	-961.117718307928	0
21.5	2205	-976.657253440567	0
21.75	2205	-1002.35717141169	0
22	2205	-1025.93965782484	0
22.25	2205	-1054.05503501769	0
22.5	2205	-1082.07277060712	0
22.75	2205	-1105.46821316356	0
23	2205	-1141.29493793241	0
23.25	2205	-1159.26992690635	0
23.5	2205	-1192.05216111858	0
23.75	2205	-1208.07311235101	0
24	2205	-1239.23020718299	0
24.25	2205	-1266.92119253662	0
24.5	2205	-1297.55371615837	0
24.75	2205	-1326.67582954233	0
25	2205	-1351.62588611445	0
0	2254	-104.198903541701	5.58458842023472e-46
0.25	2254	-102.952761408643	1.94170756889847e-45
0.5	2254	-103.604558011855	1.0118407257712e-45
0.75	2254	-104.349735204775	4.80270390546738e-46
1	2254	-102.894093407984	2.05903160322125e-45
1.25	2254	-89.4889361503277	1.3659941471007e-39
1.5	2254	-76.6728230700596	5.02824034922257e-34
1.75	2254	-64.4089937845136	1.06544102275841e-28
2	2254	-55.0004835702583	1.29895313800488e-24
2.25	2254	-45.8420988341764	1.23318841867194e-20
2.5	2254	-38.7530587879149	1.47829262930175e-17
2.75	2254	-32.580223100043	7.08906385796294e-15
3	2254	-27.0924065882216	1.7136310284286e-12
3.25	2254	-23.3628892699164	7.13881469179702e-11
3.5	2254	-19.9096665470705	2.25601343731778e-09
3.75	2254	-17.8316518696833	1.80223736621142e-08
4	2254	-16.3997345671424	7.54546089730916e-08
4.25	2254	-15.9036352303684	1.239193073473e-07
4.5	2254	-16.1163166032103	1.00178063119231e-07
4.75	2254	-17.0788912247115	3.82588387586259e-08
5	2254	-18.6943129975768	7.60611736044741e-09
5.25	2254	-20.6553409649714	1.0702848970677e-09
5.5	2254	-23.8714072264826	4.29318463392038e-11
5.75	2254	-26.9967798052932	1.8855910207858e-12
6	2254	-31.2537341973434	2.67101113928305e-14
6.25	2254	-36.4256287607258	1.51548076791661e-16
6.5	2254	-41.113560226869	1.39510746343096e-18
6.75	2254	-46.5177902343055	6.27451830902571e-21
7	2254	-52.7083399645005	1.28546069854496e-23
7.25	2254	-59.381875192807	1.62472281368521e-26
7.5	2254	-66.0991205310924	1.96569754239168e-29
7.75	2254	-73.8536736715642	8.42863129177635e-33
8	2254	-81.001775498122	6.62789892442904e-36
8.25	2254	-89.4784004391354	1.38046194737925e-39
8.5	2254	-98.0819696485675	2.53245541075574e-43
8.75	2254	-107.565008628824	1.92801454817943e-47
9	2254	-115.774153954573	5.24715375728917e-51
9.25	2254	-127.360003367061	4.87812946779876e-56
9.5	2254	-138.308727768934	8.57595968752709e-61
9.75	2254	-146.276472521266	2.97122233975283e-64
10	2254	-156.879605966267	7.3799395706642e-69
10.25	2254	-170.380847460445	1.01050420697577e-74
10.5	2254	-179.27504071405	1.38624207039973e-78
10.75	2254	-193.488446808468	9.31183429477588e-85
11	2254	-202.417406306653	1.23377907373166e-88
11.25	2254	-216.774596804897	7.17775765192753e-95
11.5	2254	-229.850915974002	1.50319572533506e-100
11.75	2254	-239.705892865009	7.88957209357226e-105
12	2254	-258.731492741929	4.30864197043298e-113
12.25	2254	-271.32199099843	1.46675132894064e-118
12.5	2254	-287.487315731413	1.39908841561927e-125
12.75	2254	-297.091647429973	9.43489131350627e-130
13	2254	-314.681317808294	2.16590856058287e-137
13.25	2254	-328.381732822293	2.4301074533374e-143
13.5	2254	-346.99937268355	1.99566306504139e-151
13.75	2254	-363.320599160577	1.62880323334674e-158
14	2254	-378.060384693534	6.46340100412175e-165
14.25	2254	-396.939375979192	4.08713856879713e-173
14.5	2254	-413.28092756232	3.26868961948023e-180
14.75	2254	-431.105118941009	5.93506833485391e-188
15	2254	-446.62863136382	1.07559788280453e-194
15.25	2254	-463.178937419496	6.98141323376536e-202
15.5	2254	-484.051310485502	6.0143250755584e-211
15.75	2254	-502.316109749274	7.02886763272579e-219
16	2254	-520.486461930031	9.02821054139072e-227
16.25	2254	-542.578882956934	2.29607005479273e-236
16.5	2254	-561.485664531253	1.4121285264036e-244
16.75	2254	-579.478124818258	2.16694559530397e-252
17	2254	-598.635051971995	1.03776795167957e-260
17.25	2254	-620.577818732772	3.06533350924409e-270
17.5	2254	-643.446737046518	3.58618510202049e-280
17.75	2254	-665.625051075932	8.369765708897e-290
18	2254	-685.661295430784	1.66373035241774e-298
18.25	2254	-708.163475625061	2.80873166619082e-308
18.5	2254	-733.573633487097	2.58831110543312e-319
18.75	2254	-756.16182924465	0
19	2254	-777.860322561593	0
19.25	2254	-796.552345273926	0
19.5	2254	-825.490850186852	0
19.75	2254	-845.211853939863	0
20	2254	-872.553189889443	0
20.25	2254	-899.898435208827	0
20.5	2254	-923.207235456558	0
20.75	2254	-943.842596551826	0
21	2254	-968.467946137213	0
21.25	2254	-994.231949582736	0
21.5	2254	-1023.5487077093	0
21.75	2254	-1053.94688926431	0
22	2254	-1080.68398268683	0
22.25	2254	-1100.03376865736	0
22.5	2254	-1123.72225017802	0
22.75	2254	-1157.87006694071	0
23	2254	-1190.61231980446	0
23.25	2254	-1215.32778788455	0
23.5	2254	-1237.13948877983	0
23.75	2254	-1265.21184790181	0
24	2254	-1301.43612520985	0
24.25	2254	-1330.29854216648	0
24.5	2254	-1357.65061365285	0
24.75	2254	-1383.11065188598	0
25	2254	-1414.15761211472	0
0	2303	-104.41697327334	4.49039649632468e-46
0.25	2303	-103.854767297104	7.87857445377099e-46
0.5	2303	-102.944191704513	1.95841893171486e-45
0.75	2303	-105.067123690005	2.34383994778377e-46
1	2303	-103.167913139105	1.56583001688494e-45
1.25	2303	-89.3598196156372	1.55425916538218e-39
1.5	2303	-75.47954153905	1.65825613608356e-33
1.75	2303	-64.4463786321554	1.02634502477722e-28
2	2303	-53.3602775524341	6.69770331900233e-24
2.25	2303	-45.1523472220187	2.45801628852761e-20
2.5	2303	-37.7059243166107	4.21235664520726e-17
2.75	2303	-31.38763567538	2.33626996742759e-14
3	2303	-26.3164217622673	3.72325897631018e-12
3.25	2303	-22.4545657119461	1.77054112109171e-10
3.5	2303	-19.4793982618584	3.46900418743385e-09
3.75	2303	-17.6196852589405	2.22775752424087e-08
4	2303	-16.2847386315817	8.46501774930816e-08
4.25	2303	-16.0385649845869	1.08277876391601e-07
4.5	2303	-16.5437097226933	6.53368446821493e-08
4.75	2303	-17.6171778696749	2.2333503883572e-08
5	2303	-19.7028483014767	2.77435291291006e-09
5.25	2303	-22.2203870639227	2.23773426699201e-10
5.5	2303	-25.3371977917143	9.91276503656664e-12
5.75	2303	-28.9001946387585	2.81063818641897e-13
6	2303	-33.6857800243688	2.34666781428089e-15
6.25	2303	-37.8032437178596	3.82172871344764e-17
6.5	2303	-43.5210992391954	1.25610734190137e-19
6.75	2303	-49.77171766405	2.42335848509933e-22
7	2303	-56.2610369136833	3.68249463023088e-25
7.25	2303	-62.7358385358086	5.67768777521648e-28
7.5	2303	-70.8917372090236	1.62970770033764e-31
7.75	2303	-78.9347397438879	5.23694603616832e-35
8	2303	-87.6117465870743	8.92692543751028e-39
8.25	2303	-95.6152382058368	2.98421192395869e-42
8.5	2303	-104.281688699491	5.14088672014227e-46
8.75	2303	-113.460582999672	5.30511606387104e-50
9	2303	-125.147949631835	4.45590633681128e-55
9.25	2303	-134.132835324214	5.58277052168012e-59
9.5	2303	-144.624464440322	1.55021932094113e-63
9.75	2303	-155.712043740541	2.37202158984852e-68
10	2303	-167.093713393132	2.70472000137152e-73
10.25	2303	-180.914096737246	2.69157253761372e-79
10.5	2303	-193.645270914096	7.96026260904272e-85
10.75	2303	-203.542470122149	4.00523860017788e-89
11	2303	-217.617413586506	3.08999739518966e-95
11.25	2303	-230.708489217688	6.3764095641838e-101
11.5	2303	-243.90623572816	1.18268127674597e-106
11.75	2303	-256.443369827543	4.2467780425432e-112
12	2303	-271.654280003955	1.05207138591028e-118
12.25	2303	-286.670898778303	3.1652683728557e-125
12.5	2303	-302.571249400513	3.93528330199185e-132
12.75	2303	-316.465640101846	3.63679475288725e-138
13	2303	-334.400614024312	5.91096767269042e-146
13.25	2303	-349.300439686398	1.99869496223936e-152
13.5	2303	-365.609609835034	1.65106403706175e-159
13.75	2303	-382.135570639294	1.09807077346429e-166
14	2303	-403.448225429391	6.09062642427806e-176
14.25	2303	-417.852964208314	3.3788070945789e-182
14.5	2303	-432.381579752565	1.6560209888601e-188
14.75	2303	-450.07643030655	3.42207783363514e-196
15	2303	-473.05575685136	3.58504958577384e-206
15.25	2303	-493.218347592575	6.28048622059869e-215
15.5	2303	-510.524175680003	1.91499491001855e-222
15.75	2303	-529.583125385847	1.01151175891576e-230
16	2303	-549.523933562683	2.21201455331349e-239
16.25	2303	-575.36031686297	1.33103440164113e-250
16.5	2303	-594.779270219872	4.90506755491182e-259
16.75	2303	-611.068204071852	4.13476570136581e-266
17	2303	-632.873054181464	1.40192513980571e-275
17.25	2303	-654.372500676915	6.45110108046367e-285
17.5	2303	-677.799769587832	4.31817494005316e-295
17.75	2303	-699.76629772963	1.24554170606625e-304
18	2303	-724.863938781989	1.56888552776073e-315
18.25	2303	-746.33722096039	0
18.5	2303	-769.824360871703	0
18.75	2303	-791.191106529122	0
19	2303	-817.954553441447	0
19.25	2303	-838.601845210476	0
19.5	2303	-859.071243275617	0
19.75	2303	-885.927495916552	0
20	2303	-911.781146112173	0
20.25	2303	-940.45823323116	0
20.5	2303	-961.540001274117	0
20.75	2303	-988.748118982032	0
21	2303	-1021.07624962741	0
21.25	2303	-1051.83858659798	0
21.5	2303	-1068.1501153607	0
21.75	2303	-1093.75055125211	0
22	2303	-1127.56319125	0
22.25	2303	-1160.49861709316	0
22.5	2303	-1183.32759809692	0
22.75	2303	-1209.46006726838	0
23	2303	-1227.22753106006	0
23.25	2303	-1265.51636429134	0
23.5	2303	-1300.15422614959	0
23.75	2303	-1316.5677891304	0
24	2303	-1347.75556413397	0
24.25	2303	-1382.18341866711	0
24.5	2303	-1419.6342814868	0
24.75	2303	-1454.99114889355	0
25	2303	-1470.57691836253	0
0	2352	-103.666970475669	9.50619605248138e-46
0.25	2352	-104.452923556383	4.33183275425798e-46
0.5	2352	-104.431483812658	4.42570888251604e-46
0.75	2352	-103.572836161665	1.04445270721039e-45
1	2352	-103.922003870029	7.36626215820277e-46
1.25	2352	-88.4028910503524	4.04680457719945e-39
1.5	2352	-74.9042655828235	2.94775093887433e-33
1.75	2352	-63.9296585639057	1.7206877059015e-28
2	2352	-53.0964266281014	8.7199683101367e-24
2.25	2352	-44.6350019235765	4.12349018201254e-20
2.5	2352	-36.8951356388897	9.47646107274844e-17
2.75	2352	-30.5564345035112	5.36425121801949e-14
3	2352	-25.4601612450754	8.76581827268021e-12
3.25	2352	-21.7277175836654	3.66245374999239e-10
3.5	2352	-18.9988580513841	5.60919819771924e-09
3.75	2352	-16.8620743429898	4.75219397538243e-08
4	2352	-16.1233404805899	9.94768900472856e-08
4.25	2352	-16.1105387294399	1.00758554711156e-07
4.5	2352	-16.7950261395898	5.08174448074304e-08
4.75	2352	-18.2951341263917	1.13376802122811e-08
5	2352	-20.4464930990001	1.31886660863987e-09
5.25	2352	-23.668058483329	5.2612968174565e-11
5.5	2352	-26.8756772879262	2.1283431815503e-12
5.75	2352	-31.4026133940961	2.30153871971534e-14
6	2352	-35.9395484275625	2.46406656504842e-16
6.25	2352	-40.5504958048199	2.44987222239715e-18
6.5	2352	-46.9845973260153	3.9341294578461e-21
6.75	2352	-53.5907690550038	5.31893543354641e-24
7	2352	-60.6379991654957	4.62648937126031e-27
7.25	2352	-68.5565010347192	1.68379766150771e-30
7.5	2352	-75.0873960344846	2.4544729019859e-33
7.75	2352	-84.7257168758416	1.59988470126221e-37
8	2352	-93.0808429287462	3.76273423772018e-41
8.25	2352	-103.148531633921	1.59647416506813e-45
8.5	2352	-111.117607685717	5.52377703069603e-49
8.75	2352	-121.326482740279	2.03506383795637e-53
9	2352	-132.247645380975	3.67770903204715e-58
9.25	2352	-142.608909276961	1.16342296129318e-62
9.5	2352	-154.874613773003	5.48036963645276e-68
9.75	2352	-166.827111451521	3.53106786681922e-73
10	2352	-178.585665641596	2.76204573068161e-78
10.25	2352	-188.92393837343	8.9407935128752e-83
10.5	2352	-203.56570573339	3.91324730883518e-89
10.75	2352	-218.493264953554	1.28700637358226e-95
11	2352	-231.421522872774	3.12542889329293e-101
11.25	2352	-243.62752330255	1.5628273033234e-106
11.5	2352	-260.174910616647	1.01735374829051e-113
11.75	2352	-273.335639354777	1.95812368568767e-119
12	2352	-287.809943594082	1.01328044218291e-125
12.25	2352	-303.86208199885	1.08236696402106e-132
12.5	2352	-316.162446188991	4.9248639219801e-138
12.75	2352	-332.37488506849	4.48148029861468e-145
13	2352	-352.169773061383	1.13399428624273e-153
13.25	2352	-366.889844908315	4.58949488296488e-160
13.5	2352	-386.8988183718	9.37514786682494e-169
13.75	2352	-401.663376310899	3.62920988866032e-175
14	2352	-420.788675638994	1.79390781817947e-183
14.25	2352	-438.587529324095	3.34084389339282e-191
14.5	2352	-457.839048043032	1.45555236776476e-199
14.75	2352	-474.685368174034	7.0269030528248e-207
15	2352	-497.362443629874	9.95944701859249e-217
15.25	2352	-515.441214610528	1.40192489901021e-224
15.5	2352	-539.136835510761	7.17542033238151e-235
15.75	2352	-558.064538949695	4.32165593829519e-243
16	2352	-582.761315270396	8.12786555794379e-254
16.25	2352	-598.151088204638	1.68377108922173e-260
16.5	2352	-618.675057062732	2.05511735354711e-269
16.75	2352	-644.382946560028	1.40618375499922e-280
17	2352	-661.236505401914	6.73960542126213e-288
17.25	2352	-689.583280713292	3.29447619254574e-300
17.5	2352	-711.629760464437	8.77246960546525e-310
17.75	2352	-732.791970677745	5.65576707420309e-319
18	2352	-753.08007778808	0
18.25	2352	-781.253017446347	0
18.5	2352	-807.107721399135	0
18.75	2352	-835.022687921454	0
19	2352	-849.850435635256	0
19.25	2352	-875.764542994656	0
19.5	2352	-910.966904074705	0
19.75	2352	-927.813105501026	0
20	2352	-957.85905726036	0
20.25	2352	-988.470927205152	0
20.5	2352	-1007.71278724159	0
20.75	2352	-1035.78939532177	0
21	2352	-1065.05699386313	0
21.25	2352	-1093.52498097581	0
21.5	2352	-1120.54468991161	0
21.75	2352	-1143.11682763292	0
22	2352	-1175.46430984587	0
22.25	2352	-1204.11587730905	0
22.5	2352	-1234.97813308763	0
22.75	2352	-1262.74741974551	0
23	2352	-1291.54350420466	0
23.25	2352	-1314.46142714915	0
23.5	2352	-1353.1126196093	0
23.75	2352	-1384.66296111385	0
24	2352	-1407.00679641368	0
24.25	2352	-1443.70087092072	0
24.5	2352	-1473.36449598445	0
24.75	2352	-1512.87587472035	0
25	2352	-1539.45087301365	0
0	2401	-103.433483349782	1.2006292987367e-45
0.25	2401	-103.264983603388	1.42097830466328e-45
0.5	2401	-104.025307538528	6.64328612358983e-46
