gene_id	ensembl_gene_id	ensembl_gene_version	symbol	hgnc_id
ENSG00000057608.17	ENSG00000057608	17	GDI2	HGNC:4227
ENSG00000108021.22	ENSG00000108021	22	TASOR2	HGNC:23484
ENSG00000196372.13	ENSG00000196372	13	ASB13	HGNC:19765
ENSG00000178363.5	ENSG00000178363	5	CALML3	HGNC:1452
ENSG00000178372.8	ENSG00000178372	8	CALML5	HGNC:18180
ENSG00000173848.19	ENSG00000173848	19	NET1	HGNC:14592
ENSG00000178462.12	ENSG00000178462	12	TUBAL3	HGNC:23534
ENSG00000178473.7	ENSG00000178473	7	UCN3	HGNC:17781
ENSG00000198610.11	ENSG00000198610	11	AKR1C4	HGNC:387
ENSG00000264006.9	ENSG00000264006	9	AKR1C8	HGNC:23469
ENSG00000196139.14	ENSG00000196139	14	AKR1C3	HGNC:386
ENSG00000151632.18	ENSG00000151632	18	AKR1C2	HGNC:385
ENSG00000187134.14	ENSG00000187134	14	AKR1C1	HGNC:384
ENSG00000165568.18	ENSG00000165568	18	AKR1E2	HGNC:23437
ENSG00000067082.15	ENSG00000067082	15	KLF6	HGNC:2235
ENSG00000107959.17	ENSG00000107959	17	PITRM1	HGNC:17663
ENSG00000067057.19	ENSG00000067057	19	PFKP	HGNC:8878
ENSG00000185736.16	ENSG00000185736	16	ADARB2	HGNC:227
ENSG00000047056.17	ENSG00000047056	17	WDR37	HGNC:31406
ENSG00000067064.13	ENSG00000067064	13	IDI1	HGNC:5387
ENSG00000148377.6	ENSG00000148377	6	IDI2	HGNC:23487
ENSG00000107937.19	ENSG00000107937	19	GTPBP4	HGNC:21535
ENSG00000107929.16	ENSG00000107929	16	LARP4B	HGNC:28987
ENSG00000151240.17	ENSG00000151240	17	DIP2C	HGNC:29150
ENSG00000015171.20	ENSG00000015171	20	ZMYND11	HGNC:16966
ENSG00000261456.6	ENSG00000261456	6	TUBB8	HGNC:20773
ENSG00000109956.13	ENSG00000109956	13	B3GAT1	HGNC:921
ENSG00000149328.15	ENSG00000149328	15	GLB1L2	HGNC:25129
ENSG00000166105.16	ENSG00000166105	16	GLB1L3	HGNC:25147
ENSG00000151498.12	ENSG00000151498	12	ACAD8	HGNC:87
ENSG00000151500.15	ENSG00000151500	15	THYN1	HGNC:29560
ENSG00000151502.11	ENSG00000151502	11	VPS26B	HGNC:28119
ENSG00000151503.14	ENSG00000151503	14	NCAPD3	HGNC:28952
ENSG00000166086.13	ENSG00000166086	13	JAM3	HGNC:15532
ENSG00000080854.16	ENSG00000080854	16	IGSF9B	HGNC:32326
ENSG00000166118.8	ENSG00000166118	8	SPATA19	HGNC:30614
ENSG00000183715.14	ENSG00000183715	14	OPCML	HGNC:8143
ENSG00000182667.15	ENSG00000182667	15	NTM	HGNC:17941
ENSG00000120451.11	ENSG00000120451	11	SNX19	HGNC:21532
ENSG00000166106.4	ENSG00000166106	4	ADAMTS15	HGNC:16305
ENSG00000134917.10	ENSG00000134917	10	ADAMTS8	HGNC:224
ENSG00000196323.14	ENSG00000196323	14	ZBTB44	HGNC:25001
ENSG00000149418.11	ENSG00000149418	11	ST14	HGNC:11344
ENSG00000084234.18	ENSG00000084234	18	APLP2	HGNC:598
ENSG00000170325.16	ENSG00000170325	16	PRDM10	HGNC:13995
ENSG00000170322.15	ENSG00000170322	15	NFRKB	HGNC:7802
ENSG00000151715.8	ENSG00000151715	8	TMEM45B	HGNC:25194
ENSG00000043039.7	ENSG00000043039	7	BARX2	HGNC:956
ENSG00000134909.19	ENSG00000134909	19	ARHGAP32	HGNC:17399
ENSG00000120471.16	ENSG00000120471	16	TP53AIP1	HGNC:29984
ENSG00000120457.12	ENSG00000120457	12	KCNJ5	HGNC:6266
ENSG00000151704.16	ENSG00000151704	16	KCNJ1	HGNC:6255
ENSG00000151702.18	ENSG00000151702	18	FLI1	HGNC:3749
ENSG00000134954.14	ENSG00000134954	14	ETS1	HGNC:3488
ENSG00000149571.12	ENSG00000149571	12	KIRREL3	HGNC:23204
ENSG00000110080.20	ENSG00000110080	20	ST3GAL4	HGNC:10864
ENSG00000110063.10	ENSG00000110063	10	DCPS	HGNC:29812
ENSG00000150455.15	ENSG00000150455	15	TIRAP	HGNC:17192
ENSG00000110074.12	ENSG00000110074	12	FOXRED1	HGNC:26927
ENSG00000182934.12	ENSG00000182934	12	SRPRA	HGNC:11307
ENSG00000197798.9	ENSG00000197798	9	FAM118B	HGNC:26110
ENSG00000165526.9	ENSG00000165526	9	RPUSD4	HGNC:25898
ENSG00000064309.16	ENSG00000064309	16	CDON	HGNC:17104
ENSG00000283703.3	ENSG00000283703	3	VSIG10L2	HGNC:27879
ENSG00000109832.14	ENSG00000109832	14	DDX25	HGNC:18698
ENSG00000110060.9	ENSG00000110060	9	PUS3	HGNC:25461
ENSG00000198331.11	ENSG00000198331	11	HYLS1	HGNC:26558
ENSG00000237353.7	ENSG00000237353	7	PATE4	HGNC:35427
ENSG00000236027.3	ENSG00000236027	3	PATE3	HGNC:35426
ENSG00000196844.9	ENSG00000196844	9	PATE2	HGNC:32249
ENSG00000171053.10	ENSG00000171053	10	PATE1	HGNC:24664
ENSG00000134940.14	ENSG00000134940	14	ACRV1	HGNC:127
ENSG00000149554.14	ENSG00000149554	14	CHEK1	HGNC:1925
ENSG00000134910.14	ENSG00000134910	14	STT3A	HGNC:6172
ENSG00000149557.14	ENSG00000149557	14	FEZ1	HGNC:3659
ENSG00000149547.15	ENSG00000149547	15	EI24	HGNC:13276
ENSG00000165495.16	ENSG00000165495	16	PKNOX2	HGNC:16714
ENSG00000150433.10	ENSG00000150433	10	TMEM218	HGNC:27344
ENSG00000134955.12	ENSG00000134955	12	SLC37A2	HGNC:20644
ENSG00000149548.15	ENSG00000149548	15	CCDC15	HGNC:25798
ENSG00000165478.7	ENSG00000165478	7	HEPACAM	HGNC:26361
ENSG00000154133.15	ENSG00000154133	15	ROBO4	HGNC:17985
ENSG00000154134.15	ENSG00000154134	15	ROBO3	HGNC:13433
ENSG00000120458.13	ENSG00000120458	13	MSANTD2	HGNC:26266
ENSG00000149564.12	ENSG00000149564	12	ESAM	HGNC:17474
ENSG00000019102.12	ENSG00000019102	12	VSIG2	HGNC:17149
ENSG00000154146.13	ENSG00000154146	13	NRGN	HGNC:8000
ENSG00000064199.7	ENSG00000064199	7	SPA17	HGNC:11210
ENSG00000110013.13	ENSG00000110013	13	SIAE	HGNC:18187
ENSG00000154144.13	ENSG00000154144	13	TBRG1	HGNC:29551
ENSG00000154143.3	ENSG00000154143	3	PANX3	HGNC:20573
ENSG00000196119.8	ENSG00000196119	8	OR8A1	HGNC:8469
ENSG00000170953.4	ENSG00000170953	4	OR8B12	HGNC:15307
ENSG00000197125.3	ENSG00000197125	3	OR8B8	HGNC:8477
ENSG00000280090.3	ENSG00000280090	3	OR8B4	HGNC:8473
ENSG00000284609.2	ENSG00000284609	2	OR8B3	HGNC:8472
ENSG00000284680.3	ENSG00000284680	3	OR8B2	HGNC:8471
ENSG00000279116.3	ENSG00000279116	3	OR8D2	HGNC:8482
ENSG00000196341.3	ENSG00000196341	3	OR8D1	HGNC:8481
ENSG00000255298.5	ENSG00000255298	5	OR8G5	HGNC:19622
ENSG00000197849.7	ENSG00000197849	7	OR8G1	HGNC:8484
ENSG00000197309.5	ENSG00000197309	5	OR10D3	HGNC:8168
ENSG00000110002.16	ENSG00000110002	16	VWA5A	HGNC:6658
ENSG00000182634.9	ENSG00000182634	9	OR10G7	HGNC:14842
ENSG00000234560.5	ENSG00000234560	5	OR10G8	HGNC:14845
ENSG00000236981.1	ENSG00000236981	1	OR10G9	HGNC:15129
ENSG00000254737.3	ENSG00000254737	3	OR10G4	HGNC:14809
ENSG00000198674.3	ENSG00000198674	3	OR10G6	HGNC:14836
ENSG00000196248.6	ENSG00000196248	6	OR10S1	HGNC:14807
ENSG00000181499.3	ENSG00000181499	3	OR6T1	HGNC:14848
ENSG00000171014.3	ENSG00000171014	3	OR4D5	HGNC:14852
ENSG00000181518.4	ENSG00000181518	4	OR8D4	HGNC:14840
ENSG00000204300.7	ENSG00000204300	7	TMEM225	HGNC:32390
ENSG00000196099.5	ENSG00000196099	5	OR6M1	HGNC:14711
ENSG00000221931.3	ENSG00000221931	3	OR6X1	HGNC:14737
ENSG00000166261.11	ENSG00000166261	11	ZNF202	HGNC:12994
ENSG00000166257.10	ENSG00000166257	10	SCN3B	HGNC:20665
ENSG00000023171.20	ENSG00000023171	20	GRAMD1B	HGNC:29214
ENSG00000166250.12	ENSG00000166250	12	CLMP	HGNC:24039
ENSG00000109971.14	ENSG00000109971	14	HSPA8	HGNC:5241
ENSG00000188909.5	ENSG00000188909	5	BSX	HGNC:20450
ENSG00000109944.11	ENSG00000109944	11	JHY	HGNC:26288
ENSG00000109943.9	ENSG00000109943	9	CRTAM	HGNC:24313
ENSG00000154127.10	ENSG00000154127	10	UBASH3B	HGNC:29884
ENSG00000259571.2	ENSG00000259571	2	BLID	HGNC:33495
ENSG00000137642.13	ENSG00000137642	13	SORL1	HGNC:11185
ENSG00000109929.10	ENSG00000109929	10	SC5D	HGNC:10547
ENSG00000109927.11	ENSG00000109927	11	TECTA	HGNC:11720
ENSG00000154114.13	ENSG00000154114	13	TBCEL	HGNC:28115
ENSG00000149403.13	ENSG00000149403	13	GRIK4	HGNC:4582
ENSG00000196914.9	ENSG00000196914	9	ARHGEF12	HGNC:14193
ENSG00000181264.9	ENSG00000181264	9	TLCD5	HGNC:28280
ENSG00000137709.10	ENSG00000137709	10	POU2F3	HGNC:19864
ENSG00000184232.9	ENSG00000184232	9	OAF	HGNC:28752
ENSG00000137699.17	ENSG00000137699	17	TRIM29	HGNC:17274
ENSG00000110400.11	ENSG00000110400	11	NECTIN1	HGNC:9706
ENSG00000154096.14	ENSG00000154096	14	THY1	HGNC:11801
ENSG00000036672.16	ENSG00000036672	16	USP2	HGNC:12618
ENSG00000235718.9	ENSG00000235718	9	MFRP	HGNC:18121
ENSG00000223953.6	ENSG00000223953	6	C1QTNF5	HGNC:14344
ENSG00000173456.5	ENSG00000173456	5	RNF26	HGNC:14646
ENSG00000076706.17	ENSG00000076706	17	MCAM	HGNC:6934
ENSG00000110395.8	ENSG00000110395	8	CBL	HGNC:1541
ENSG00000248712.8	ENSG00000248712	8	CCDC153	HGNC:27446
ENSG00000172367.16	ENSG00000172367	16	PDZD3	HGNC:19891
ENSG00000160703.16	ENSG00000160703	16	NLRX1	HGNC:29890
ENSG00000172350.10	ENSG00000172350	10	ABCG4	HGNC:13884
ENSG00000172273.13	ENSG00000172273	13	HINFP	HGNC:17850
ENSG00000172375.14	ENSG00000172375	14	C2CD2L	HGNC:29000
ENSG00000172269.20	ENSG00000172269	20	DPAGT1	HGNC:2995
ENSG00000188486.4	ENSG00000188486	4	H2AX	HGNC:4739
ENSG00000256269.11	ENSG00000256269	11	HMBS	HGNC:4982
ENSG00000160695.16	ENSG00000160695	16	VPS11	HGNC:14583
ENSG00000149428.21	ENSG00000149428	21	HYOU1	HGNC:16931
ENSG00000196655.12	ENSG00000196655	12	TRAPPC4	HGNC:19943
ENSG00000118181.11	ENSG00000118181	11	RPS25	HGNC:10413
ENSG00000186166.9	ENSG00000186166	9	CENATAC	HGNC:30460
ENSG00000176302.13	ENSG00000176302	13	FOXR1	HGNC:29980
ENSG00000110375.3	ENSG00000110375	3	UPK2	HGNC:12579
ENSG00000186174.13	ENSG00000186174	13	BCL9L	HGNC:23688
ENSG00000160683.5	ENSG00000160683	5	CXCR5	HGNC:1060
ENSG00000110367.14	ENSG00000110367	14	DDX6	HGNC:2747
ENSG00000118094.12	ENSG00000118094	12	TREH	HGNC:12266
ENSG00000019144.20	ENSG00000019144	20	PHLDB1	HGNC:23697
ENSG00000095139.15	ENSG00000095139	15	ARCN1	HGNC:649
ENSG00000118096.10	ENSG00000118096	10	IFT46	HGNC:26146
ENSG00000149582.16	ENSG00000149582	16	TMEM25	HGNC:25890
ENSG00000172425.12	ENSG00000172425	12	TTC36	HGNC:33708
ENSG00000118058.24	ENSG00000118058	24	KMT2A	HGNC:7132
ENSG00000167283.9	ENSG00000167283	9	ATP5MG	HGNC:14247
ENSG00000110344.10	ENSG00000110344	10	UBE4A	HGNC:12499
ENSG00000160654.11	ENSG00000160654	11	CD3G	HGNC:1675
ENSG00000167286.11	ENSG00000167286	11	CD3D	HGNC:1673
ENSG00000198851.10	ENSG00000198851	10	CD3E	HGNC:1674
ENSG00000149573.9	ENSG00000149573	9	MPZL2	HGNC:3496
ENSG00000160588.10	ENSG00000160588	10	MPZL3	HGNC:27279
ENSG00000160593.19	ENSG00000160593	19	JAML	HGNC:19084
ENSG00000149575.9	ENSG00000149575	9	SCN2B	HGNC:10589
ENSG00000177098.9	ENSG00000177098	9	SCN4B	HGNC:10592
ENSG00000137648.19	ENSG00000137648	19	TMPRSS4	HGNC:11878
ENSG00000255274.10	ENSG00000255274	10	SMIM35	HGNC:44179
ENSG00000110324.12	ENSG00000110324	12	IL10RA	HGNC:5964
ENSG00000137747.16	ENSG00000137747	16	TMPRSS13	HGNC:29808
ENSG00000137726.17	ENSG00000137726	17	FXYD6	HGNC:4030
ENSG00000137731.14	ENSG00000137731	14	FXYD2	HGNC:4026
ENSG00000177103.15	ENSG00000177103	15	DSCAML1	HGNC:14656
ENSG00000110274.16	ENSG00000110274	16	CEP164	HGNC:29182
ENSG00000186318.18	ENSG00000186318	18	BACE1	HGNC:933
ENSG00000167257.11	ENSG00000167257	11	RNF214	HGNC:25335
ENSG00000160613.15	ENSG00000160613	15	PCSK7	HGNC:8748
ENSG00000149591.17	ENSG00000149591	17	TAGLN	HGNC:11553
ENSG00000149577.16	ENSG00000149577	16	SIDT2	HGNC:24272
ENSG00000168092.14	ENSG00000168092	14	PAFAH1B2	HGNC:8575
ENSG00000160584.17	ENSG00000160584	17	SIK3	HGNC:29165
ENSG00000118137.10	ENSG00000118137	10	APOA1	HGNC:600
ENSG00000110245.12	ENSG00000110245	12	APOC3	HGNC:610
ENSG00000110244.7	ENSG00000110244	7	APOA4	HGNC:602
ENSG00000110243.12	ENSG00000110243	12	APOA5	HGNC:17288
ENSG00000109917.11	ENSG00000109917	11	ZPR1	HGNC:13051
ENSG00000137656.12	ENSG00000137656	12	BUD13	HGNC:28199
ENSG00000182985.18	ENSG00000182985	18	CADM1	HGNC:5951
ENSG00000204361.10	ENSG00000204361	10	NXPE2	HGNC:26331
ENSG00000137634.10	ENSG00000137634	10	NXPE4	HGNC:23117
ENSG00000095110.9	ENSG00000095110	9	NXPE1	HGNC:28527
ENSG00000076043.11	ENSG00000076043	11	REXO2	HGNC:17851
ENSG00000076053.12	ENSG00000076053	12	RBM7	HGNC:9904
ENSG00000180425.11	ENSG00000180425	11	C11orf71	HGNC:25937
ENSG00000166741.8	ENSG00000166741	8	NNMT	HGNC:7861
ENSG00000109906.15	ENSG00000109906	15	ZBTB16	HGNC:12930
ENSG00000166736.12	ENSG00000166736	12	HTR3A	HGNC:5297
ENSG00000149305.8	ENSG00000149305	8	HTR3B	HGNC:5298
ENSG00000048028.12	ENSG00000048028	12	USP28	HGNC:12625
ENSG00000228607.3	ENSG00000228607	3	CLDN25	HGNC:37218
ENSG00000086827.9	ENSG00000086827	9	ZW10	HGNC:13194
ENSG00000166682.13	ENSG00000166682	13	TMPRSS5	HGNC:14908
ENSG00000149295.14	ENSG00000149295	14	DRD2	HGNC:3023
ENSG00000170209.5	ENSG00000170209	5	ANKK1	HGNC:21027
ENSG00000149292.17	ENSG00000149292	17	TTC12	HGNC:23700
ENSG00000149294.17	ENSG00000149294	17	NCAM1	HGNC:7656
ENSG00000150787.8	ENSG00000150787	8	PTS	HGNC:9689
ENSG00000188771.5	ENSG00000188771	5	PLET1	HGNC:30053
ENSG00000197580.13	ENSG00000197580	13	BCO2	HGNC:18503
ENSG00000150783.10	ENSG00000150783	10	TEX12	HGNC:11734
ENSG00000150782.12	ENSG00000150782	12	IL18	HGNC:5986
ENSG00000204370.13	ENSG00000204370	13	SDHD	HGNC:10683
ENSG00000150779.12	ENSG00000150779	12	TIMM8B	HGNC:11818
ENSG00000150776.18	ENSG00000150776	18	NKAPD1	HGNC:25569
ENSG00000150773.12	ENSG00000150773	12	PIH1D2	HGNC:25210
ENSG00000150768.17	ENSG00000150768	17	DLAT	HGNC:2896
ENSG00000150764.14	ENSG00000150764	14	DIXDC1	HGNC:23695
ENSG00000149300.10	ENSG00000149300	10	C11orf52	HGNC:30531
ENSG00000109846.9	ENSG00000109846	9	CRYAB	HGNC:2389
ENSG00000170276.6	ENSG00000170276	6	HSPB2	HGNC:5247
ENSG00000137720.8	ENSG00000137720	8	C11orf1	HGNC:1163
ENSG00000255561.7	ENSG00000255561	7	FDXACB1	HGNC:25110
ENSG00000086848.15	ENSG00000086848	15	ALG9	HGNC:15672
ENSG00000137713.16	ENSG00000137713	16	PPP2R1B	HGNC:9303
ENSG00000170145.5	ENSG00000170145	5	SIK2	HGNC:21680
ENSG00000204381.12	ENSG00000204381	12	LAYN	HGNC:29471
ENSG00000183644.14	ENSG00000183644	14	HOATZ	HGNC:25061
ENSG00000137707.14	ENSG00000137707	14	BTG4	HGNC:13862
ENSG00000110777.12	ENSG00000110777	12	POU2AF1	HGNC:9211
ENSG00000214290.9	ENSG00000214290	9	COLCA2	HGNC:26978
ENSG00000150750.9	ENSG00000150750	9	C11orf53	HGNC:30527
ENSG00000137727.13	ENSG00000137727	13	ARHGAP20	HGNC:18357
ENSG00000137714.3	ENSG00000137714	3	FDX1	HGNC:3638
ENSG00000137710.17	ENSG00000137710	17	RDX	HGNC:9944
ENSG00000149289.11	ENSG00000149289	11	ZC3H12C	HGNC:29362
ENSG00000185742.7	ENSG00000185742	7	C11orf87	HGNC:33788
ENSG00000178105.12	ENSG00000178105	12	DDX10	HGNC:2735
ENSG00000110723.12	ENSG00000110723	12	EXPH5	HGNC:30578
ENSG00000178202.13	ENSG00000178202	13	POGLUT3	HGNC:28496
ENSG00000166323.13	ENSG00000166323	13	C11orf65	HGNC:28519
ENSG00000149311.20	ENSG00000149311	20	ATM	HGNC:795
ENSG00000149308.17	ENSG00000149308	17	NPAT	HGNC:7896
ENSG00000075239.14	ENSG00000075239	14	ACAT1	HGNC:93
ENSG00000166266.14	ENSG00000166266	14	CUL5	HGNC:2556
ENSG00000179331.3	ENSG00000179331	3	RAB39A	HGNC:16521
ENSG00000110660.15	ENSG00000110660	15	SLC35F2	HGNC:23615
ENSG00000170290.4	ENSG00000170290	4	SLN	HGNC:11089
ENSG00000110675.13	ENSG00000110675	13	ELMOD1	HGNC:25334
ENSG00000137760.15	ENSG00000137760	15	ALKBH8	HGNC:25189
ENSG00000152404.16	ENSG00000152404	16	CWF19L2	HGNC:26508
ENSG00000152402.11	ENSG00000152402	11	GUCY1A2	HGNC:4684
ENSG00000149313.11	ENSG00000149313	11	AASDHPPT	HGNC:14235
ENSG00000182359.15	ENSG00000182359	15	KBTBD3	HGNC:22934
ENSG00000170903.12	ENSG00000170903	12	MSANTD4	HGNC:29383
ENSG00000152578.13	ENSG00000152578	13	GRIA4	HGNC:4574
ENSG00000255501.3	ENSG00000255501	3	CARD18	HGNC:28861
ENSG00000204397.10	ENSG00000204397	10	CARD16	HGNC:33701
ENSG00000137752.25	ENSG00000137752	25	CASP1	HGNC:1499
ENSG00000137757.11	ENSG00000137757	11	CASP5	HGNC:1506
ENSG00000196954.14	ENSG00000196954	14	CASP4	HGNC:1505
ENSG00000170962.13	ENSG00000170962	13	PDGFD	HGNC:30620
ENSG00000170967.5	ENSG00000170967	5	DDI1	HGNC:18961
ENSG00000187240.17	ENSG00000187240	17	DYNC2H1	HGNC:2962
ENSG00000137692.12	ENSG00000137692	12	DCUN1D5	HGNC:28409
ENSG00000137745.13	ENSG00000137745	13	MMP13	HGNC:7159
ENSG00000262406.3	ENSG00000262406	3	MMP12	HGNC:7158
ENSG00000149968.12	ENSG00000149968	12	MMP3	HGNC:7173
ENSG00000196611.6	ENSG00000196611	6	MMP1	HGNC:7155
ENSG00000166670.10	ENSG00000166670	10	MMP10	HGNC:7156
ENSG00000118113.12	ENSG00000118113	12	MMP8	HGNC:7175
ENSG00000137675.5	ENSG00000137675	5	MMP27	HGNC:14250
ENSG00000137674.4	ENSG00000137674	4	MMP20	HGNC:7167
ENSG00000137673.9	ENSG00000137673	9	MMP7	HGNC:7174
ENSG00000152558.15	ENSG00000152558	15	TMEM123	HGNC:30138
ENSG00000110330.10	ENSG00000110330	10	BIRC2	HGNC:590
ENSG00000023445.16	ENSG00000023445	16	BIRC3	HGNC:591
ENSG00000137693.14	ENSG00000137693	14	YAP1	HGNC:16262
ENSG00000137691.13	ENSG00000137691	13	CFAP300	HGNC:28188
ENSG00000110318.15	ENSG00000110318	15	CEP126	HGNC:29264
ENSG00000187151.7	ENSG00000187151	7	ANGPTL5	HGNC:19705
ENSG00000137672.13	ENSG00000137672	13	TRPC6	HGNC:12338
ENSG00000082175.16	ENSG00000082175	16	PGR	HGNC:8910
ENSG00000165895.19	ENSG00000165895	19	ARHGAP42	HGNC:26545
ENSG00000149972.12	ENSG00000149972	12	CNTN5	HGNC:2175
ENSG00000183340.7	ENSG00000183340	7	JRKL	HGNC:6200
ENSG00000149231.16	ENSG00000149231	16	CCDC82	HGNC:26282
ENSG00000184384.14	ENSG00000184384	14	MAML2	HGNC:16259
ENSG00000087053.20	ENSG00000087053	20	MTMR2	HGNC:7450
ENSG00000166037.11	ENSG00000166037	11	CEP57	HGNC:30794
ENSG00000077458.13	ENSG00000077458	13	FAM76B	HGNC:28492
ENSG00000149212.12	ENSG00000149212	12	SESN3	HGNC:23060
ENSG00000149218.5	ENSG00000149218	5	ENDOD1	HGNC:29129
ENSG00000263465.5	ENSG00000263465	5	SRSF8	HGNC:16988
ENSG00000235268.2	ENSG00000235268	2	KDM4E	HGNC:37098
ENSG00000186280.7	ENSG00000186280	7	KDM4D	HGNC:25498
ENSG00000150316.12	ENSG00000150316	12	CWC15	HGNC:26939
ENSG00000166025.18	ENSG00000166025	18	AMOTL1	HGNC:17811
ENSG00000134627.12	ENSG00000134627	12	PIWIL4	HGNC:18444
ENSG00000196371.4	ENSG00000196371	4	FUT4	HGNC:4015
ENSG00000257057.3	ENSG00000257057	3	C11orf97	HGNC:49544
ENSG00000168876.9	ENSG00000168876	9	ANKRD49	HGNC:25970
ENSG00000020922.13	ENSG00000020922	13	MRE11	HGNC:7230
ENSG00000123901.9	ENSG00000123901	9	GPR83	HGNC:4523
ENSG00000183560.10	ENSG00000183560	10	IZUMO1R	HGNC:32565
ENSG00000110218.9	ENSG00000110218	9	PANX1	HGNC:8599
ENSG00000181333.12	ENSG00000181333	12	HEPHL1	HGNC:30477
ENSG00000214376.6	ENSG00000214376	6	VSTM5	HGNC:34443
ENSG00000042429.12	ENSG00000042429	12	MED17	HGNC:2375
ENSG00000166012.17	ENSG00000166012	17	TAF1D	HGNC:28759
ENSG00000182919.15	ENSG00000182919	15	C11orf54	HGNC:30204
ENSG00000166004.15	ENSG00000166004	15	CEP295	HGNC:29366
ENSG00000166002.7	ENSG00000166002	7	SMCO4	HGNC:24810
ENSG00000165325.15	ENSG00000165325	15	DEUP1	HGNC:26344
ENSG00000180773.15	ENSG00000180773	15	SLC36A4	HGNC:19660
ENSG00000134640.3	ENSG00000134640	3	MTNR1B	HGNC:7464
ENSG00000165323.16	ENSG00000165323	16	FAT3	HGNC:23112
ENSG00000110172.12	ENSG00000110172	12	CHORDC1	HGNC:14525
ENSG00000077616.11	ENSG00000077616	11	NAALAD2	HGNC:14526
ENSG00000255009.4	ENSG00000255009	4	UBTFL1	HGNC:14533
ENSG00000204449.3	ENSG00000204449	3	TRIM49C	HGNC:38877
ENSG00000204450.9	ENSG00000204450	9	TRIM64	HGNC:14663
ENSG00000233802.8	ENSG00000233802	8	TRIM49D2	HGNC:37217
ENSG00000223417.9	ENSG00000223417	9	TRIM49D1	HGNC:43973
ENSG00000189253.8	ENSG00000189253	8	TRIM64B	HGNC:37147
ENSG00000168930.13	ENSG00000168930	13	TRIM49	HGNC:13431
ENSG00000214414.9	ENSG00000214414	9	TRIM77	HGNC:34228
ENSG00000086991.13	ENSG00000086991	13	NOX4	HGNC:7891
ENSG00000077498.9	ENSG00000077498	9	TYR	HGNC:12442
ENSG00000168959.15	ENSG00000168959	15	GRM5	HGNC:4597
ENSG00000109861.17	ENSG00000109861	17	CTSC	HGNC:2528
ENSG00000123892.12	ENSG00000123892	12	RAB38	HGNC:9776
ENSG00000166575.17	ENSG00000166575	17	TMEM135	HGNC:26167
ENSG00000174804.4	ENSG00000174804	4	FZD4	HGNC:4042
ENSG00000150687.12	ENSG00000150687	12	PRSS23	HGNC:14370
ENSG00000149201.10	ENSG00000149201	10	CCDC81	HGNC:26281
ENSG00000149196.17	ENSG00000149196	17	HIKESHI	HGNC:26938
ENSG00000074266.22	ENSG00000074266	22	EED	HGNC:3188
ENSG00000073921.18	ENSG00000073921	18	PICALM	HGNC:15514
ENSG00000150676.13	ENSG00000150676	13	CCDC83	HGNC:28535
ENSG00000137501.18	ENSG00000137501	18	SYTL2	HGNC:15585
ENSG00000179071.5	ENSG00000179071	5	CCDC89	HGNC:26762
ENSG00000137504.15	ENSG00000137504	15	CREBZF	HGNC:24905
ENSG00000171202.7	ENSG00000171202	7	TMEM126A	HGNC:25382
ENSG00000171204.13	ENSG00000171204	13	TMEM126B	HGNC:30883
ENSG00000150672.18	ENSG00000150672	18	DLG2	HGNC:2901
ENSG00000137500.10	ENSG00000137500	10	CCDC90B	HGNC:28108
ENSG00000137494.14	ENSG00000137494	14	ANKRD42	HGNC:26752
ENSG00000165494.12	ENSG00000165494	12	PCF11	HGNC:30097
ENSG00000137502.10	ENSG00000137502	10	RAB30	HGNC:9770
ENSG00000137509.12	ENSG00000137509	12	PRCP	HGNC:9344
ENSG00000165490.13	ENSG00000165490	13	DDIAS	HGNC:26351
ENSG00000182103.5	ENSG00000182103	5	FAM181B	HGNC:28512
ENSG00000149256.16	ENSG00000149256	16	TENM4	HGNC:29945
ENSG00000137513.11	ENSG00000137513	11	NARS2	HGNC:26274
ENSG00000033327.13	ENSG00000033327	13	GAB2	HGNC:14458
ENSG00000118369.13	ENSG00000118369	13	USP35	HGNC:20061
ENSG00000188997.8	ENSG00000188997	8	KCTD21	HGNC:27452
ENSG00000159063.14	ENSG00000159063	14	ALG8	HGNC:23161
ENSG00000151366.13	ENSG00000151366	13	NDUFC2	HGNC:7706
ENSG00000151365.2	ENSG00000151365	2	THRSP	HGNC:11800
ENSG00000151364.17	ENSG00000151364	17	KCTD14	HGNC:23295
ENSG00000149262.19	ENSG00000149262	19	INTS4	HGNC:25048
ENSG00000087884.16	ENSG00000087884	16	AAMDC	HGNC:30205
ENSG00000048649.14	ENSG00000048649	14	RSF1	HGNC:18118
ENSG00000074201.9	ENSG00000074201	9	CLNS1A	HGNC:2080
ENSG00000178301.4	ENSG00000178301	4	AQP11	HGNC:19940
ENSG00000149269.10	ENSG00000149269	10	PAK1	HGNC:8590
ENSG00000178795.10	ENSG00000178795	10	GDPD4	HGNC:24849
ENSG00000137474.23	ENSG00000137474	23	MYO7A	HGNC:7606
ENSG00000149260.18	ENSG00000149260	18	CAPN5	HGNC:1482
ENSG00000254550.1	ENSG00000254550	1	OMP	HGNC:8136
ENSG00000198488.10	ENSG00000198488	10	B3GNT6	HGNC:24141
ENSG00000078124.13	ENSG00000078124	13	ACER3	HGNC:16066
ENSG00000182704.8	ENSG00000182704	8	TSKU	HGNC:28850
ENSG00000137507.11	ENSG00000137507	11	LRRC32	HGNC:4161
ENSG00000158636.17	ENSG00000158636	17	EMSY	HGNC:18071
ENSG00000179240.13	ENSG00000179240	13	GVQW3	HGNC:51239
